,id,Airport Name,City,Country,IATA Code,ICAO Code,Latitude,Longitude,Altitude,UTC TimeZone,DST,Continent/State
211,6259,Coonamble Airport,Coonamble,Australia,CNB,YCNM,-30.9832993,148.376007,604,10,O,Australia/Sydney
212,6260,Coen Airport,Coen,Australia,CUQ,YCOE,-13.761133,143.113311,532,10,O,Australia/Brisbane
213,6254,Coconut Island Airport,Coconut Island,Australia,CNC,YCCT,-10.0500002,143.070007,3,10,O,Australia/Brisbane
214,6253,Coober Pedy Airport,Coober Pedy,Australia,CPD,YCBP,-29.0400009,134.720993,740,9.5,O,Australia/Adelaide
215,6255,Cloncurry Airport,Cloncurry,Australia,CNJ,YCCY,-20.6686001,140.503998,616,10,O,Australia/Brisbane
216,6325,St George Airport,St George,Australia,SGO,YSGE,-28.0496998,148.595001,656,10,O,Australia/Brisbane
217,6252,Cobar Airport,Cobar,Australia,CAZ,YCBA,-31.5382996,145.794006,724,10,O,Australia/Sydney
218,6257,Cooktown Airport,Cooktown,Australia,CTN,YCKN,-15.4447002,145.184006,26,10,O,Australia/Brisbane
219,6258,Cunnamulla Airport,Cunnamulla,Australia,CMA,YCMU,-28.0300007,145.621994,630,10,O,Australia/Brisbane
220,6256,Ceduna Airport,Ceduna,Australia,CED,YCDU,-32.1306,133.710007,77,9.5,O,Australia/Adelaide
221,3331,Weipa Airport,Weipa,Australia,WEI,YBWP,-12.6786003,141.925003,63,10,O,Australia/Brisbane
222,12037,Snake Bay Airport,,Australia,SNB,YSNB,-11.4228001,130.654007,173,\N,\N,\N
223,12036,Smithton Airport,,Australia,SIO,YSMI,-40.8349991,145.084,31,\N,\N,\N
224,12038,Stawell Airport,,Australia,SWC,YSWL,-37.071701,142.740997,807,\N,\N,\N
225,6270,Groote Eylandt Airport,Groote Eylandt,Australia,GTE,YGTE,-13.9750004,136.460007,53,9.5,O,Australia/Darwin
226,3332,Avalon Airport,Avalon,Australia,AVV,YMAV,-38.039398,144.468994,35,10,O,Australia/Hobart
227,12035,Port Pirie Airport,,Australia,PPI,YPIR,-33.2388992,137.994995,40,\N,\N,\N
228,6274,Mount Hotham Airport,Mount Hotham,Australia,MHU,YHOT,-37.0475006,147.334,4260,10,O,Australia/Hobart
229,6273,Hooker Creek Airport,Hooker Creek,Australia,HOK,YHOO,-18.3367004,130.638,320,9.5,O,Australia/Darwin
230,12039,Tibooburra Airport,,Australia,TYB,YTIB,-29.4510994,142.057999,584,\N,\N,\N
231,6271,Griffith Airport,Griffith,Australia,GFF,YGTH,-34.2508011,146.067001,439,10,O,Australia/Sydney
232,6272,Horn Island Airport,Horn Island,Australia,HID,YHID,-10.5864,142.289993,43,10,O,Australia/Brisbane
233,6264,Devonport Airport,Devonport,Australia,DPO,YDPO,-41.1697006,146.429993,33,10,O,Australia/Melbourne
234,6263,Darnley Island Airport,Darnley Island,Australia,NLF,YDNI,-9.58333015,143.766998,0,10,O,Australia/Brisbane
235,6265,Elcho Island Airport,Elcho Island,Australia,ELC,YELD,-12.0193996,135.570999,101,9.5,O,Australia/Darwin
236,6261,Cooma Snowy Mountains Airport,Cooma,Australia,OOM,YCOM,-36.3005981,148.973999,3088,10,O,Australia/Sydney
237,6262,Doomadgee Airport,Doomadgee,Australia,DMD,YDMG,-17.9403,138.822006,153,10,O,Australia/Brisbane
238,6269,Gladstone Airport,Gladstone,Australia,GLT,YGLA,-23.869699,151.223007,64,10,O,Australia/Brisbane
239,6268,Geraldton Airport,Geraldton,Australia,GET,YGEL,-28.796101,114.707001,121,8,O,Australia/Perth
240,12182,Mount Davies Airport,Pipalyatjara,Australia,\N,YMDV,-26.1667004,129.132996,0,9.5,O,\N
241,6266,Esperance Airport,Esperance,Australia,EPR,YESP,-33.684399,121.822998,470,8,O,Australia/Perth
242,6267,Flinders Island Airport,Flinders Island,Australia,FLS,YFLI,-40.0917015,147.992996,10,10,O,Australia/Melbourne
243,3322,Cairns International Airport,Cairns,Australia,CNS,YBCS,-16.8857994,145.755005,10,10,N,Australia/Brisbane
244,6327,Saibai Island Airport,Saibai Island,Australia,SBR,YSII,-9.37833023,142.625,15,10,O,Australia/Brisbane
245,3323,Charleville Airport,Charlieville,Australia,CTL,YBCV,-26.4132996,146.261993,1003,10,O,Australia/Brisbane
246,6328,Strahan Airport,Strahan,Australia,SRN,YSRN,-42.1549988,145.292007,20,10,O,Australia/Melbourne
247,6329,Thargomindah Airport,Thargomindah,Australia,XTG,YTGM,-27.9864006,143.811005,433,10,O,Australia/Brisbane
248,3321,Gold Coast Airport,Coolangatta,Australia,OOL,YBCG,-28.1644001,153.505005,21,10,N,Australia/Brisbane
249,12033,Ngukurr Airport,,Australia,RPM,YNGU,-14.7228003,134.746994,45,\N,\N,\N
250,3328,Proserpine Whitsunday Coast Airport,Prosserpine,Australia,PPP,YBPN,-20.4950008,148.552002,82,10,O,Australia/Brisbane
251,6326,Shark Bay Airport,Shark Bay,Australia,MJK,YSHK,-25.8938999,113.577003,111,8,O,Australia/Perth
252,3325,Sunshine Coast Airport,Maroochydore,Australia,MCY,YBMC,-26.6033,153.091003,15,10,O,Australia/Brisbane
253,3324,Mount Isa Airport,Mount Isa,Australia,ISA,YBMA,-20.6639004,139.488998,1121,10,O,Australia/Brisbane
254,3326,Mackay Airport,Mackay,Australia,MKY,YBMK,-21.1716995,149.179993,19,10,O,Australia/Brisbane
255,8265,Telfer Airport,Telfer,Australia,TEF,YTEF,-21.7150002,122.228996,970,8,N,Australia/Perth
256,12957,Nyrripi Airport,Nyirripi,Australia,\N,YNRR,-22.6452999,130.565002,0,9.5,N,\N
257,6332,Warraber Island Airport,Sue Islet,Australia,SYU,YWBS,-10.2082996,142.824997,3,10,O,Australia/Brisbane
258,12948,Kintore Airport,Kintore,Australia,\N,YKNT,-23.2649994,129.386993,0,9.5,N,\N
259,11038,Flinders Island Airport,Elliston,Australia,\N,YFLS,-33.730989,134.501,0,9.5,O,\N
260,12951,Utopia Airport,Utopia,Australia,\N,YUTP,-22.0550003,134.789993,0,9.5,N,\N
261,6331,Victoria River Downs Airport,Victoria River Downs,Australia,VCD,YVRD,-16.4021244,131.004974,89,9.5,O,Australia/Darwin
262,3320,Brisbane International Airport,Brisbane,Australia,BNE,YBBN,-27.3841991,153.117004,13,10,N,Australia/Brisbane
263,6330,Tennant Creek Airport,Tennant Creek,Australia,TCA,YTNK,-19.6343994,134.182999,1236,9.5,O,Australia/Darwin
264,3318,Northern Peninsula Airport,Amberley,Australia,ABM,YBAM,-10.9508,142.459,34,10,O,Australia/Brisbane
265,3317,Brisbane Archerfield Airport,Brisbane,Australia,ACF,YBAF,-27.5702991,153.007996,63,10,O,Australia/Brisbane
266,3319,Alice Springs Airport,Alice Springs,Australia,ASP,YBAS,-23.8066998,133.901993,1789,9.5,N,Australia/Darwin
267,4291,Ballina Byron Gateway Airport,Ballina Byron Bay,Australia,BNK,YBNA,-28.8339005,153.561996,7,10,O,Australia/Sydney
268,6245,Burketown Airport,Burketown,Australia,BUC,YBKT,-17.7486,139.533997,21,10,O,Australia/Brisbane
269,6246,Boigu Airport,Boigu,Australia,GIC,YBOI,-9.23278046,142.218002,23,10,O,Australia/Brisbane
270,3330,Townsville Airport,Townsville,Australia,TSV,YBTL,-19.2525005,146.764999,18,10,N,Australia/Brisbane
271,6243,Bedourie Airport,Bedourie,Australia,BEU,YBIE,-24.3460999,139.460007,300,10,O,Australia/Brisbane
272,6244,Bourke Airport,Bourke,Australia,BRK,YBKE,-30.0391998,145.951996,352,10,O,Australia/Sydney
273,6250,Blackwater Airport,Blackwater,Australia,BLT,YBTR,-23.6030998,148.807007,657,10,O,Australia/Brisbane
274,6249,Bathurst Airport,Bathurst,Australia,BHS,YBTH,-33.4094009,149.651993,2435,10,O,Australia/Sydney
275,6251,Carnarvon Airport,Carnarvon,Australia,CVQ,YCAR,-24.880211,113.67174,13,8,O,Australia/Perth
276,6247,Oakey Airport,Oakey,Australia,OKY,YBOK,-27.4113998,151.735001,1335,10,O,Australia/Brisbane
277,4289,Thangool Airport,Biloela,Australia,THG,YTNG,-24.4939003,150.576004,644,10,O,Australia/Brisbane
278,6248,Boulia Airport,Boulia,Australia,BQL,YBOU,-22.9132996,139.899994,542,10,O,Australia/Brisbane
279,6237,Aurukun Airport,Aurukun,Australia,AUU,YAUR,-13.354067,141.72065,31,10,O,Australia/Brisbane
280,6236,Argyle Airport,Argyle,Australia,GYL,YARG,-16.6369,128.451004,522,8,O,Australia/Perth
281,12034,Narromine Airport,,Australia,QRM,YNRM,-32.2146988,148.225006,782,\N,\N,\N
282,4319,Broome International Airport,Broome,Australia,BME,YBRM,-17.9447002,122.232002,56,8,O,Australia/Perth
283,4320,Newcastle Airport,Newcastle,Australia,NTL,YWLM,-32.7949982,151.834,31,10,O,Australia/Sydney
284,6235,Albany Airport,Albany,Australia,ALH,YABA,-34.9432983,117.808998,233,8,O,Australia/Perth
285,6241,Broken Hill Airport,Broken Hill,Australia,BHQ,YBHI,-32.0014,141.472,958,9.5,O,Australia/Adelaide
286,6240,Birdsville Airport,Birdsville,Australia,BVI,YBDV,-25.8974991,139.348007,159,10,O,Australia/Brisbane
287,6242,Hamilton Island Airport,Hamilton Island,Australia,HTI,YBHM,-20.3581009,148.951996,15,10,O,Australia/Brisbane
288,6238,Barcaldine Airport,Barcaldine,Australia,BCI,YBAR,-23.5653,145.307007,878,10,O,Australia/Brisbane
289,3329,Rockhampton Airport,Rockhampton,Australia,ROK,YBRK,-23.3819008,150.475006,34,10,O,Australia/Brisbane
290,6239,Badu Island Airport,Badu Island,Australia,BDD,YBAU,-10.1499996,142.1734,14,10,O,Australia/Brisbane
291,6302,Moruya Airport,Moruya,Australia,MYA,YMRY,-35.8978004,150.143997,14,10,O,Australia/Sydney
292,6301,Moranbah Airport,Moranbah,Australia,MOV,YMRB,-22.0578003,148.076996,770,10,O,Australia/Brisbane
293,6303,Mount Gambier Airport,Mount Gambier,Australia,MGB,YMTG,-37.7456017,140.785004,212,9.5,O,Australia/Adelaide
294,3346,Kalgoorlie Boulder Airport,Kalgoorlie,Australia,KGI,YPKG,-30.7894001,121.461998,1203,8,O,Australia/Perth
295,3345,Karratha Airport,Karratha,Australia,KTA,YPKA,-20.7122002,116.773003,29,8,O,Australia/Perth
296,3347,Kununurra Airport,Kununurra,Australia,KNX,YPKU,-15.7781,128.707993,145,8,O,Australia/Perth
297,6308,Narrabri Airport,Narrabri,Australia,NAA,YNBR,-30.3192005,149.826996,788,10,O,Australia/Sydney
298,6307,Narrandera Airport,Narrandera,Australia,NRA,YNAR,-34.7022018,146.511993,474,10,O,Australia/Sydney
299,6309,Normanton Airport,Normanton,Australia,NTN,YNTN,-17.68409,141.069664,73,10,O,Australia/Brisbane
300,6305,Murray Island Airport,Murray Island,Australia,MYI,YMUI,-9.91666985,144.054993,300,10,O,Australia/Brisbane
301,6304,Mornington Island Airport,Mornington Island,Australia,ONG,YMTI,-16.6625004,139.177994,33,10,O,Australia/Brisbane
302,6306,Maryborough Airport,Maryborough,Australia,MBH,YMYB,-25.5133,152.714996,38,10,O,Australia/Brisbane
303,6298,Mildura Airport,Mildura,Australia,MQL,YMIA,-34.2291985,142.085999,167,10,O,Australia/Hobart
304,6297,McArthur River Mine Airport,McArthur River Mine,Australia,MCV,YMHU,-16.4424992,136.084,131,9.5,O,Australia/Darwin
305,6299,Mount Magnet Airport,Mount Magnet,Australia,MMG,YMOG,-28.1161003,117.842003,1354,8,O,Australia/Perth
306,6295,Milingimbi Airport,Milingimbi,Australia,MGT,YMGB,-12.0944004,134.893997,53,9.5,O,Australia/Darwin
307,6294,Merimbula Airport,Merimbula,Australia,MIM,YMER,-36.9085999,149.901001,7,10,O,Australia/Sydney
308,6296,Maningrida Airport,Maningrida,Australia,MNG,YMGD,-12.0560999,134.233994,123,9.5,O,Australia/Darwin
309,13599,The Granites Airport,The Granites,Australia,\N,YTGT,-20.5482998,130.347,0,9.5,N,\N
310,3344,Perth Jandakot Airport,Perth,Australia,JAD,YPJT,-32.0974998,115.880997,99,8,O,Australia/Perth
311,13598,Croker Island Airport,Croker Island,Australia,CKI,YCKI,-11.165,132.483002,16,9.5,N,\N
312,6300,Moree Airport,Moree,Australia,MRZ,YMOR,-29.4988995,149.845001,701,10,O,Australia/Sydney
313,13600,Barimunya Airport,Barimunya,Australia,BYP,YBRY,-22.6739006,119.166,2082,8,N,\N
314,6324,Roma Airport,Roma,Australia,RMA,YROM,-26.5450001,148.774994,1032,10,O,Australia/Brisbane
315,6323,Ramingining Airport,Ramingining,Australia,RAM,YRNG,-12.3563995,134.897995,206,9.5,O,Australia/Darwin
316,3350,Adelaide Parafield Airport,Adelaide,Australia,\N,YPPF,-34.7933006,138.632996,57,9.5,O,Australia/Adelaide
317,6321,Portland Airport,Portland,Australia,PTJ,YPOD,-38.3181,141.470993,265,10,O,Australia/Hobart
318,6320,Port Macquarie Airport,Port Macquarie,Australia,PQQ,YPMQ,-31.4358006,152.863007,12,10,O,Australia/Sydney
319,6322,Quilpie Airport,Quilpie,Australia,ULP,YQLP,-26.6121998,144.253006,655,10,O,Australia/Brisbane
320,3356,Coffs Harbour Airport,Coff's Harbour,Australia,CFS,YSCH,-30.3206005,153.115997,18,10,O,Australia/Sydney
321,3354,Sydney Bankstown Airport,Sydney,Australia,BWU,YSBK,-33.9244003,150.988007,29,10,O,Australia/Sydney
322,3355,Canberra International Airport,Canberra,Australia,CBR,YSCB,-35.3069,149.195007,1886,10,O,Australia/Sydney
323,3351,Perth International Airport,Perth,Australia,PER,YPPH,-31.9403,115.967003,67,8,N,Australia/Perth
324,3352,Woomera Airfield,Woomera,Australia,UMR,YPWR,-31.1441994,136.817001,548,9.5,O,Australia/Adelaide
325,6314,Paraburdoo Airport,Paraburdoo,Australia,PBO,YPBO,-23.1711006,117.745003,1406,8,O,Australia/Perth
326,6313,Palm Island Airport,Palm Island,Australia,PMK,YPAM,-18.7553005,146.580994,28,10,O,Australia/Brisbane
327,6316,Gove Airport,Gove,Australia,GOV,YPGV,-12.2693996,136.817993,192,9.5,O,Australia/Darwin
328,6311,Olympic Dam Airport,Olympic Dam,Australia,OLP,YOLD,-30.4850006,136.876999,343,9.5,O,Australia/Adelaide
329,6310,Newman Airport,Newman,Australia,ZNE,YNWN,-23.4178009,119.803001,1724,8,O,Australia/Perth
330,6312,Port Augusta Airport,Argyle,Australia,PUG,YPAG,-32.5069008,137.716995,56,9.5,O,Australia/Adelaide
331,3348,Learmonth Airport,Learmonth,Australia,LEA,YPLM,-22.2355995,114.088997,19,8,O,Australia/Perth
332,6319,Pormpuraaw Airport,Pormpuraaw,Australia,EDR,YPMP,-14.896451,141.60908,10,10,O,Australia/Brisbane
333,3349,Port Hedland International Airport,Port Hedland,Australia,PHE,YPPD,-20.3778,118.625999,33,8,O,Australia/Perth
334,6317,Parkes Airport,Parkes,Australia,PKE,YPKS,-33.1314011,148.238998,1069,10,O,Australia/Sydney
335,6318,Port Lincoln Airport,Port Lincoln,Australia,PLO,YPLC,-34.6053009,135.880005,36,9.5,O,Australia/Adelaide
336,6281,Kowanyama Airport,Kowanyama,Australia,KWM,YKOW,-15.4856005,141.751007,35,10,O,Australia/Brisbane
337,4221,Hayman Island Heliport,Hayman Island,Australia,\N,YHYN,-20.0599,148.8834,8,10,O,Australia/Brisbane
338,6282,Kubin Airport,Kubin,Australia,KUG,YKUB,-10.2250004,142.218002,15,10,O,Australia/Brisbane
339,13752,Umuwa Airport,Umuwa,Australia,\N,YUMU,-26.4867001,132.039993,0,9.5,O,\N
340,6280,Karumba Airport,Karumba,Australia,KRB,YKMB,-17.4566994,140.830002,5,10,O,Australia/Brisbane
341,12042,Warracknabeal Airport,,Australia,WKB,YWKB,-36.3210983,142.419006,397,\N,\N,\N
342,4217,Blackall Airport,Blackall,Australia,BKQ,YBCK,-24.4277992,145.429001,928,10,O,Australia/Brisbane
343,12172,Hermannsburg Airport,Hermannsburg,Australia,HMG,YHMB,-23.9300003,132.804993,593,9.5,N,\N
344,6283,Leonora Airport,Leonora,Australia,LNO,YLEO,-28.8780994,121.315002,1217,8,O,Australia/Perth
345,3335,RAAF Base East Sale,East Sale,Australia,\N,YMES,-38.0988998,147.149002,23,10,O,Australia/Hobart
346,4218,Bundaberg Airport,Bundaberg,Australia,BDB,YBUD,-24.9039001,152.319,107,10,O,Australia/Brisbane
347,12041,Wangaratta Airport,,Australia,WGT,YWGT,-36.4157982,146.307007,504,\N,\N,\N
348,13792,Mount Weld Airport,Laverton,Australia,\N,YMNW,-28.7716999,122.440002,0,8,N,\N
349,3333,Albury Airport,Albury,Australia,ABX,YMAY,-36.0677986,146.957993,539,10,O,Australia/Sydney
350,6275,Hughenden Airport,Hughenden,Australia,HGD,YHUG,-20.8150005,144.225006,1043,10,O,Australia/Brisbane
351,12040,Tumut Airport,,Australia,TUM,YTMU,-35.2627983,148.240997,878,\N,\N,\N
352,13793,Kidston Airport,Kidston,Australia,\N,YKID,-18.8700008,144.173004,494,10,U,\N
353,3334,Melbourne Essendon Airport,Melbourne,Australia,MEB,YMEN,-37.7281,144.901993,282,10,O,Australia/Hobart
354,6278,King Island Airport,King Island,Australia,KNS,YKII,-39.8774986,143.878006,132,10,O,Australia/Melbourne
355,6279,Kalkgurung Airport,Kalkgurung,Australia,KFG,YKKG,-17.4319,130.807999,646,9.5,O,Australia/Darwin
356,6276,Julia Creek Airport,Julia Creek,Australia,JCK,YJLC,-20.6683006,141.723007,404,10,O,Australia/Brisbane
357,6277,Kalbarri Airport,Kalbarri,Australia,KAX,YKBR,-27.692813,114.259169,157,8,O,Australia/Perth
358,6288,Lightning Ridge Airport,Lightning Ridge,Australia,LHG,YLRD,-29.4566994,147.983994,540,10,O,Australia/Sydney
359,6287,Lismore Airport,Lismore,Australia,LSY,YLIS,-28.8302994,153.259995,35,10,O,Australia/Sydney
360,6289,Longreach Airport,Longreach,Australia,LRE,YLRE,-23.4342003,144.279999,627,10,O,Australia/Brisbane
361,6285,Lord Howe Island Airport,Lord Howe Island,Australia,LDH,YLHI,-31.5382996,159.076996,5,10.5,O,Australia/Lord_Howe
362,3341,Adelaide International Airport,Adelaide,Australia,ADL,YPAD,-34.945,138.531006,20,9.5,O,Australia/Adelaide
363,6286,Lockhart River Airport,Lockhart River,Australia,IRG,YLHR,-12.7869,143.304993,77,10,O,Australia/Brisbane
364,6293,Meekatharra Airport,Meekatharra,Australia,MKR,YMEK,-26.6117001,118.547997,1713,8,O,Australia/Perth
365,6292,Mabuiag Island Airport,Mabuiag Island,Australia,UBB,YMAA,-9.94999981,142.182999,0,10,O,Australia/Brisbane
366,3343,RAAF Base Edinburgh,Edinburgh,Australia,\N,YPED,-34.7024994,138.621002,67,9.5,O,Australia/Adelaide
367,6290,Leinster Airport,Leinster,Australia,LER,YLST,-27.8432999,120.703003,1631,8,O,Australia/Perth
368,6291,Laverton Airport,Laverton,Australia,LVO,YLTN,-28.6135998,122.424004,1530,8,O,Australia/Perth
369,3338,Melbourne Moorabbin Airport,Melbourne,Australia,MBW,YMMB,-37.9757996,145.102005,50,10,O,Australia/Hobart
370,3337,Launceston Airport,Launceston,Australia,LST,YMLT,-41.5452995,147.214005,562,10,O,Australia/Melbourne
371,3339,Melbourne International Airport,Melbourne,Australia,MEL,YMML,-37.673302,144.843002,434,10,O,Australia/Hobart
372,12043,Warren Airport,,Australia,QRR,YWRN,-31.7332993,147.802994,669,\N,\N,\N
373,3336,Hobart International Airport,Hobart,Australia,HBA,YMHB,-42.8361015,147.509995,13,10,O,Australia/Melbourne
374,13671,Noonkanbah Airport,Noonkanbah,Australia,NKB,YNKA,-18.4946995,124.851997,0,8,N,\N
375,6284,Lake Evella Airport,Lake Evella,Australia,LEL,YLEV,-12.4989004,135.806,256,9.5,O,Australia/Darwin
376,12045,West Wyalong Airport,West Wyalong,Australia,WWY,YWWL,-33.9371986,147.190994,859,\N,\N,\N
377,12046,Young Airport,,Australia,NGA,YYNG,-34.2556,148.248001,1267,\N,\N,\N
378,3340,"RAAF Williams, Point Cook Base",Point Cook,Australia,\N,YMPC,-37.932201,144.753006,14,10,O,Australia/Hobart
379,12044,West Sale Airport,Sale,Australia,SXE,YWSL,-38.090827,146.965335,72,\N,\N,\N
380,8998,Wilcannia Airport,Wilcannia,Australia,WIO,YWCA,-31.5263996,143.375,250,10,O,Australia/Sydney
381,9001,Ivanhoe Airport,Ivanhoe,Australia,\N,YIVO,-32.8833008,144.309998,330,10,O,Australia/Sydney
382,8996,Gayndah Airport,Gayndah,Australia,GAH,YGAY,-25.6144009,151.619003,369,10,N,Australia/Brisbane
383,9004,Pooncarie Airport,Pooncarie,Australia,\N,YPCE,-33.3666992,142.587997,50,10,O,Australia/Sydney
384,9006,Tilpa Airport,Tilpa,Australia,\N,YTLP,-30.9333,144.417007,0,10,O,Australia/Sydney
385,9002,Menindee Airport,Menindee,Australia,\N,YMED,-32.3666992,142.404999,0,10,O,Australia/Sydney
386,8980,Chinchilla Airport,Chinchilla,Australia,CCL,YCCA,-26.7749996,150.617004,1028,10,O,Australia/Brisbane
387,8984,Shute Harbour Airport,Shute Harbour,Australia,JHQ,YSHR,-20.277221,148.755556,12,10,O,Australia/Brisbane
388,12391,Elliott Airport,Elliott,Australia,\N,YELL,-17.5274296,133.529892,0,9.5,N,\N
389,8995,Temora Airport,Temora,Australia,TEM,YTEM,-34.4213982,147.511993,921,10,O,Australia/Sydney
390,8994,Shepparton Airport,Shepparton,Australia,SHT,YSHT,-36.4289017,145.393005,374,10,O,Australia/Hobart
391,7570,Walgett Airport,Walgett,Australia,WGE,YWLG,-30.0328007,148.126007,439,10,U,Australia/Sydney
392,7571,Bathurst Island Airport,Bathurst Island,Australia,BRT,YBTI,-11.7692003,130.619995,67,9.5,U,Australia/Darwin
393,9542,Coral Bay Airport,Coral Bay,Australia,\N,YCOY,-23.1299992,113.777,5,8,O,Australia/Perth
394,7573,Lizard Island Airport,Lizard Island,Australia,LZR,YLZI,-14.673273,145.454571,70,10,O,Australia/Brisbane
395,7574,Hamilton Airport,Hamilton,Australia,HLT,YHML,-37.6488991,142.065002,803,10,O,Australia/Hobart
396,7572,Dunk Island Airport,Dunk Island,Australia,DKI,YDKI,-17.9417,146.139999,6,10,U,Australia/Brisbane
397,9068,Brampton Island Airport,Brampton Island,Australia,BMP,YBPI,-20.8033009,149.270004,11,10,O,Australia/Brisbane
398,12392,Papunya Airport,Papunya,Australia,\N,YPAY,-23.2467003,131.903,620,9.5,N,\N
399,9065,Lake Macquarie Airport,Lake Macquarie,Australia,BEO,YPEC,-33.0667,151.647995,2,10,O,Australia/Sydney
400,12444,Fregon Airport,Fregon,Australia,\N,YFRG,-26.7749996,132.016998,528,9.5,O,\N
401,9090,Busselton Regional Airport,Brusselton,Australia,BQB,YBLN,-33.6884232,115.401596,55,8,O,Australia/Perth
402,6808,Mudgee Airport,Mudgee,Australia,DGE,YMDG,-32.5625,149.610992,1545,10,O,Australia/Sydney
403,8848,Theodore Airport,Theodore,Australia,TDR,YTDR,-24.9932995,150.093002,171,10,N,Australia/Brisbane
404,8847,Onslow Airport,Onslow,Australia,ONS,YOLW,-21.6683006,115.112999,7,8,O,Australia/Perth
405,3362,Tamworth Airport,Tamworth,Australia,TMW,YSTW,-31.0839005,150.847,1334,10,O,Australia/Sydney
406,6829,Oceanside Municipal Airport,Fraser Island,Australia,OCN,KOKB,33.2173004,-117.353996,28,-8,O,America/Los_Angeles
407,6809,Maitland Airport,Maitland,Australia,MTL,YMND,-32.701265,151.492912,85,10,O,Australia/Sydney
408,8822,Mount Garnet Airport,Mount Garnet,Australia,\N,YMRT,-17.7000008,145.149994,657,10,U,Australia/Brisbane
409,8823,Innisfail Airport,Innisfail,Australia,IFL,YIFL,-17.5594006,146.011993,46,10,U,Australia/Brisbane
410,6807,Scone Airport,Scone,Australia,NSO,YSCO,-32.0372009,150.832001,745,10,O,Australia/Sydney
411,8831,Moomba Airport,Moomba,Australia,MOO,YOOM,-28.0993996,140.197006,143,9.5,O,Australia/Adelaide
412,3363,Wagga Wagga City Airport,Wagga Wagga,Australia,WGA,YSWG,-35.1652985,147.466003,724,10,O,Australia/Sydney
413,7569,Derby Airport,Derby,Australia,DRB,YDBY,-17.3700008,123.661003,24,8,U,Australia/Perth
414,6899,Nowra Airport,Nowra,Australia,NOA,YSNW,-34.9488983,150.537003,400,10,O,Australia/Sydney
415,7566,Barrow Island Airport,Barrow Island,Australia,BWB,YBWX,-20.8644009,115.405998,26,8,U,Australia/Perth
416,6915,Bendigo Airport,Bendigo,Australia,BXG,YBDG,-36.739399,144.330002,705,10,U,Australia/Hobart
417,6914,RAAF Base Pearce,Perth,Australia,\N,YPEA,-31.6678009,116.014999,149,8,O,Australia/Perth
418,6870,Whitsunday Island Airport,Airlie Beach,Australia,WSY,YWHI,-20.27611,148.755,40,10,O,Australia/Brisbane
419,6896,RAAF Base Amberley,Amberley,Australia,\N,YAMB,-27.6406,152.712006,91,10,O,Australia/Brisbane
420,6860,Bungle Bungle Airport,Bungle Bungle,Australia,\N,YBUU,-17.5452995,128.307007,0,8,U,Australia/Perth
421,6898,"RAAF Williams, Laverton Base",Laverton,Australia,\N,YLVT,-37.8636017,144.746002,18,10,O,Australia/Hobart
422,6897,Tindal Airport,Katherine,Australia,KTR,YPTN,-14.5211,132.378006,443,9.5,O,Australia/Darwin
423,9193,Coonabarabran Airport,Coonabarabran,Australia,COJ,YCBB,-31.3325005,149.266998,2117,10,O,Australia/Sydney
424,9207,Warnervale Airport,Warnervale Airport,Australia,\N,YWVA,-33.240278,151.429722,25,10,U,Australia/Sydney
425,9146,Solomon Airport,Solomon,Australia,SLJ,YSOL,-22.2554,117.7627,2030,8,N,Australia/Perth
426,3358,Dubbo City Regional Airport,Dubbo,Australia,DBO,YSDU,-32.2167015,148.574997,935,10,O,Australia/Sydney
